Record ID,Whop Community,Question,Answer
5e822fdd-c35b-4ab0-8e8d-bed85f72ce1a,One4All - Beacon,Refund policy,Full refund if claimed within 48 hours of payment. Partial refund available for claims made after 48 hours.
4987fe4f-3e1f-4178-9d5b-14d6df6e3708,Premium Member (Discord),Vad ingår i Premium Member?,Tillgång till Livestreams
4987fe4f-3e1f-4178-9d5b-14d6df6e3708,Premium Member (Discord),Kan jag få tillgång till videomaterial under free trial?,Nej
3aba6bae-a8e7-4e96-a6af-777029292c89,Utbildning + Premium Member,Vilka förkunskaper behövs för att gå med?,Inga förkunskaper krävs
3aba6bae-a8e7-4e96-a6af-777029292c89,Utbildning + Premium Member,Hur ofta uppdateras utbildningsmaterialet?,Materialet uppdateras regelbundet för att säkerställa relevans.
9efbf304-5199-4d07-b47a-7c7785652db1,Detective,I'm new to trading,Yes. Detective is suited no matter your skill level
9efbf304-5199-4d07-b47a-7c7785652db1,Detective,What can I expect with my subscription?,You will be granted premium access to our discord server with all the features above.
55a92adf-f3a4-4e0e-8b57-8d69108e9ef8,Zaki's US30 & NAS100 Markups,What markets does Zaki’s Trade Ideas cover?,We focus exclusively on high-probability setups in the US30 and US100 markets.
55a92adf-f3a4-4e0e-8b57-8d69108e9ef8,Zaki's US30 & NAS100 Markups,How often are trade ideas shared?,Trade ideas are shared selectively
55a92adf-f3a4-4e0e-8b57-8d69108e9ef8,Zaki's US30 & NAS100 Markups,Is this service suitable for beginners?,While designed for traders with some experience
55a92adf-f3a4-4e0e-8b57-8d69108e9ef8,Zaki's US30 & NAS100 Markups,What makes Zaki’s Trade Ideas different from other services?,I provide actionable trade ideas that I personally act on
55a92adf-f3a4-4e0e-8b57-8d69108e9ef8,Zaki's US30 & NAS100 Markups,Is this service suitable for beginners?,Yes
075d20aa-dee6-4355-8f4d-0b0f1162f97f,R06 Premium,What is included in the R06 Elite Access?,Exclusive trades
075d20aa-dee6-4355-8f4d-0b0f1162f97f,R06 Premium,How can I maximize my coin gains?,Utilize exclusive trades and support available through R06 Elite Access.
8ede4802-50ac-4d82-84ac-f73b60cdbed9,Live Trading Sessions,What Is Your Refund Policy?,We do not offer refunds for any subscription level. You can cancel your subscription at any time.
b8e8f52d-88e7-469f-9115-27bc6194758c,Premium Access,What’s this Tick Cartel Discord all about?,We’re all about live futures trading
b8e8f52d-88e7-469f-9115-27bc6194758c,Premium Access,What happens during live trading?,We trade live and break down setups as they happen. You’ll see the moves we make and learn why we do it.
b8e8f52d-88e7-469f-9115-27bc6194758c,Premium Access,Do I need experience to roll with you guys?,Nope! Whether you’re just starting out or you’ve been around the block
b8e8f52d-88e7-469f-9115-27bc6194758c,Premium Access,How does support work in the community?,Our core members and mentors are around 24/7
b8e8f52d-88e7-469f-9115-27bc6194758c,Premium Access,What makes Tick Cartel and it's crew different?,We’re all about building self-sufficient traders. No signals—just real skills to help you trade confidently
1a3b8661-0aea-4bc9-b9f0-def623d9b715,Essential,What is included in the Quantum Sky Essential package?,It includes options trades
1a3b8661-0aea-4bc9-b9f0-def623d9b715,Essential,How can I benefit from the live discussions?,Engage with fellow traders to exchange ideas and strategies for consistent returns
1a3b8661-0aea-4bc9-b9f0-def623d9b715,Essential,What type of analysis do we employ?,We use technical and fundamental analysis in our trading decisions
3e6e0c14-366d-4936-89b3-1effcb0c0dcf,Delta Trading Signals,What is included in the daily trade review?,The review covers key trades
3e6e0c14-366d-4936-89b3-1effcb0c0dcf,Delta Trading Signals,Who are the experts in the strategy lab?,Two ex-Wall Street traders and a CBOE trader provide guidance.
3a22910d-5e27-4458-b4b7-35f768dbb551,Lifetime Access,What is included in the lifetime access?,Lifetime access includes all trading and e-commerce channels
3a22910d-5e27-4458-b4b7-35f768dbb551,Lifetime Access,How can I benefit from the one-on-one mentorship?,Our mentorship provides personalized guidance to help you succeed in trading and e-commerce.
dadd2bbf-5624-4793-89f7-8507cd1794f3,Capital 44 Elite Group,What is included in the Capital 44 Elite Group?,Full access to trading channels
dadd2bbf-5624-4793-89f7-8507cd1794f3,Capital 44 Elite Group,How can I benefit from the mentorship?,Receive personalized guidance to enhance your trading and e-commerce skills.
a2720427-e106-4360-84a2-15b1645f77e3,Inner Circle Yearly,Are the live signals beginner-friendly?,Yes
a2720427-e106-4360-84a2-15b1645f77e3,Inner Circle Yearly,Can I access the course materials at any time?,Absolutely! Course materials are available 24/7 for all members.nn
f81cafe9-17b7-4193-b991-6e62a630a012,Notion Trading Journal,What's your refund policy?,We offer full refunds within 2 days of purchase.
f81cafe9-17b7-4193-b991-6e62a630a012,Notion Trading Journal,How can I access the support team?,You can reach our support team 24/7 through the provided contact channels.
f81cafe9-17b7-4193-b991-6e62a630a012,Notion Trading Journal,What is Notion,Notion is an all-in-one productivity tool. You’ll need a free Notion account to access
f81cafe9-17b7-4193-b991-6e62a630a012,Notion Trading Journal,Can I access the journal on mobile and desktop?,Notion is accessible across devices and works on both mobile app and desktop.
d433f090-91e5-4f8e-8bb1-21997bff2c18,VaultBreak,What is VaultBreak EMA Alerts?,VaultBreak EMA Alerts is a real-time
d433f090-91e5-4f8e-8bb1-21997bff2c18,VaultBreak,What additional indicators are part of the VaultBreak suite?,Our suite includes VaultBreak EMA Alerts Confirmed and VaultBreakRange Breakout for dynamic alerts and key insights.
d433f090-91e5-4f8e-8bb1-21997bff2c18,VaultBreak,Who can benefit from VaultBreak EMA Alerts?,Both new and experienced traders benefit from VaultBreak
d433f090-91e5-4f8e-8bb1-21997bff2c18,VaultBreak,How do I set up VaultBreak EMA Alerts?,Enter your TradingView username at checkout. Get instant access plus onboarding and Telegram support.
d433f090-91e5-4f8e-8bb1-21997bff2c18,VaultBreak,How does VaultBreak EMA Alerts Confirmed work?,VaultBreak EMA Alerts Confirmed gives real-time trend signals with color-coded alerts for clear buy and sell choices.
21597437-6275-4849-8a99-9d0f7a52a474,Premium Indicator Pack,Are the products adaptable on various markets?,All resources are intended for the cryptocurrency market
21597437-6275-4849-8a99-9d0f7a52a474,Premium Indicator Pack,How do you ensure the reliability of the resources and strategies?,All resources are rigorously backtested and forward-tested to ensure both efficiency and effectiveness.
21597437-6275-4849-8a99-9d0f7a52a474,Premium Indicator Pack,What is included in the subscription?,All resources come with a second private backtest version for the user to further backtest changes in inputs or charts.
8e67386d-bf1e-45c0-a09f-b268423248ed,Yearly,What is included in the live trading sessions?,Live sessions include expert analysis
8e67386d-bf1e-45c0-a09f-b268423248ed,Yearly,How can I participate in the monthly giveaways?,Active community members are eligible for monthly Prop firm account giveaways.
d49d0c34-8dc3-46f0-ac6d-0bcc17848846,Monthly,What is included in the live trading sessions?,1-3 live sessions each week with expert analysis and strategy sharing.
d49d0c34-8dc3-46f0-ac6d-0bcc17848846,Monthly,How can I participate in the monthly giveaways?,Active community members are eligible for monthly Prop firm account giveaways.
6071bfe0-0b0f-4118-bc27-47516280cbd7,MDS Academy Trading Mentor,What is included in the 1-on-1 mentorship?,Daily calls
6071bfe0-0b0f-4118-bc27-47516280cbd7,MDS Academy Trading Mentor,How can I access the trading course library?,You'll receive access upon joining the mentorship program.
69e91a8f-4ed5-40cb-91e9-7a7cc1eab273,VIP+,Is there any refund policy?,No
69e91a8f-4ed5-40cb-91e9-7a7cc1eab273,VIP+,What trading industry is this for?,1. Futures 2. Options 3. Crypto
69e91a8f-4ed5-40cb-91e9-7a7cc1eab273,VIP+,If you purchase the monthly subscription in the middle of the month does it renew 1 month from that date or the 1st of each month?,It renews a month after the day you bought it.
2ef2aa5e-e531-452d-b672-27deef31d4d6,Buriligi Concepts University,What are NASDAQ signals?,Signals are trade recommendations that help you make informed decisions on buying or selling!
2ef2aa5e-e531-452d-b672-27deef31d4d6,Buriligi Concepts University,How do I receive the signals?,You will receive the signals directly through telegram.
2ef2aa5e-e531-452d-b672-27deef31d4d6,Buriligi Concepts University,Do I need any prior experience to follow the signals?,No prior experience is required!
aaa63053-1b14-4ecd-a854-96a8ecb1e9a6,Prop Firm Profits (PFP),Can I get a refund?,All sales are final—STRICTLY NO REFUND POLICY. Please read carefully and get complete clarity before joining.
aaa63053-1b14-4ecd-a854-96a8ecb1e9a6,Prop Firm Profits (PFP),I'm totally new to this,Yes
aaa63053-1b14-4ecd-a854-96a8ecb1e9a6,Prop Firm Profits (PFP),What exactly can I do with the skills taught in this program?,Snipe 15-30 points on the NQ
aaa63053-1b14-4ecd-a854-96a8ecb1e9a6,Prop Firm Profits (PFP),Is there Live trading every day?,Live Trade Sessions are run on a sprint basis. 4 weeks on
aaa63053-1b14-4ecd-a854-96a8ecb1e9a6,Prop Firm Profits (PFP),Does this come with email or phone support?,Technical support is via EMAIL. Educational trading support is through our Discord Chat channel. Available 24/7.
c2f89899-acfb-4e04-81b6-289292d77fba,Pro Membership,Do you provide real time signals?,Yes
c2f89899-acfb-4e04-81b6-289292d77fba,Pro Membership,Whats your refund policy?,No refunds
c2f89899-acfb-4e04-81b6-289292d77fba,Pro Membership,Do you offer lessons?,Yes
c2f89899-acfb-4e04-81b6-289292d77fba,Pro Membership,Do you do live trading?,Yes
cdaa2bf5-5b50-480e-ae19-cf0c568fba36,Pro 6-Months,Do you provide real time signals?,Yes
cdaa2bf5-5b50-480e-ae19-cf0c568fba36,Pro 6-Months,Whats your refund policy?,No refunds
cdaa2bf5-5b50-480e-ae19-cf0c568fba36,Pro 6-Months,Do you offer lessons?,Yes
cdaa2bf5-5b50-480e-ae19-cf0c568fba36,Pro 6-Months,Do you do live trading?,Yes
6a5886a4-de4f-4b1b-acea-daf6225e665e,Trenchy Membership,What's your refund policy?,We can offer a partial refund up to 1 week after being subscribed.
6a5886a4-de4f-4b1b-acea-daf6225e665e,Trenchy Membership,What do I get with a Trenchy Membership?,Trenchy Membership provides access to exclusive educational content
6a5886a4-de4f-4b1b-acea-daf6225e665e,Trenchy Membership,Who is TrenchAlpha for?,TrenchAlpha is built for traders of all levels
6a5886a4-de4f-4b1b-acea-daf6225e665e,Trenchy Membership,Can I access future tools like Trench Analytics with my membership?,Yes! Trenchy Members will have exclusive access to all future tools and products
6a5886a4-de4f-4b1b-acea-daf6225e665e,Trenchy Membership,What if I want specific courses,If you're looking for individual courses
5b8d60f8-5b0d-43f9-bb25-202e611873d3,UltimateZ,Do you unlock the perks in the lower tier memberships when you purchase one of the higher tiers?,Yes. Additionally
5b8d60f8-5b0d-43f9-bb25-202e611873d3,UltimateZ,How do I access the BroLux content after I subscribe?,Once you subscribe
5b8d60f8-5b0d-43f9-bb25-202e611873d3,UltimateZ,Is it possible to upgrade my subscription?,Yes! Reach out to us via Discord in the community-help channel or submit a ticket through the help desk in our whop hub.
5b8d60f8-5b0d-43f9-bb25-202e611873d3,UltimateZ,What's your refund policy? Do you offer a trial period?,We do not offer refunds or a trial period for BroLux Memberships. You can cancel your subscription at any time.
5b8d60f8-5b0d-43f9-bb25-202e611873d3,UltimateZ,I'm getting a 'time out' error code on the whop app when I try to link whop to Discord. What do I do?,Try the linking process on a computer browser instead. Try to connect here: https://whop.com/account/connected-accounts/
23630a45-a993-433e-b64a-2adc18e7b8fe,Trade BandIT Elite,What is your background?,I've studied market cycle theory since 2009
23630a45-a993-433e-b64a-2adc18e7b8fe,Trade BandIT Elite,Are you a Financial Advisor?,No. We offer tools and analysis on market theory for traders to learn how to stay competitive in the markets.
23630a45-a993-433e-b64a-2adc18e7b8fe,Trade BandIT Elite,What is your refund policy?,All sales are final and non-refundable.
23630a45-a993-433e-b64a-2adc18e7b8fe,Trade BandIT Elite,What is Dev-Zero?,Dev-Zero is an Elite Only add-on (purchase required) that contains a handbook of numerology and astrology used in the market.
1c3f93b8-7e66-4780-bf22-09681b1c6911,Global Exchange Traders,What is Global Exchange Traders?,A forex academy offering training
1c3f93b8-7e66-4780-bf22-09681b1c6911,Global Exchange Traders,Who is this platform for?,It's for beginners and experienced traders looking to improve their forex skills and grow their trading accounts.
1c3f93b8-7e66-4780-bf22-09681b1c6911,Global Exchange Traders,What’s included in the membership?,You get breakdowns
1c3f93b8-7e66-4780-bf22-09681b1c6911,Global Exchange Traders,Can I cancel my membership anytime?,Yes
1c3f93b8-7e66-4780-bf22-09681b1c6911,Global Exchange Traders,Do I need forex experience to join?,No experience needed! Our academy offers beginner to advanced training
c55616ca-3658-4fc5-8965-69920a882ea3,Hyperion Algo Trading,How does Hyperion Algo simplify trading?,It delivers clear buy/sell signals
c55616ca-3658-4fc5-8965-69920a882ea3,Hyperion Algo Trading,What support is available for users?,You’ll gain access to a trading community and valuable educational resources.
c55616ca-3658-4fc5-8965-69920a882ea3,Hyperion Algo Trading,Who is Hyperion Algo designed for?,Perfect for traders of all levels
c55616ca-3658-4fc5-8965-69920a882ea3,Hyperion Algo Trading,Is Hyperion Algo a 100% accurate system?,No system is perfect; results depend on market conditions and user decisions.
c55616ca-3658-4fc5-8965-69920a882ea3,Hyperion Algo Trading,What assets can I trade using Hyperion Algo?,While successful for futures
715f8ad5-55e9-4bc7-b66e-55c618910790,The Ultimate Trading Package,What's the refund policy?,All sales are final and no refunds will be done upon confirmation of purchase
715f8ad5-55e9-4bc7-b66e-55c618910790,The Ultimate Trading Package,What assets are mainly looked at?,US30
715f8ad5-55e9-4bc7-b66e-55c618910790,The Ultimate Trading Package,How will this benefit me?,You will have the ability to add potentially a secondary income stream to your finances
715f8ad5-55e9-4bc7-b66e-55c618910790,The Ultimate Trading Package,Cancellation policy?,After purchase
715f8ad5-55e9-4bc7-b66e-55c618910790,The Ultimate Trading Package,How soon do I receive access to Discord?,Immediately! After getting your discord roles within whop. For help open a support ticket
ad95242b-7a9c-4885-b576-da90a5d2405f,Trash to Cash | Forex & Crypto,Can I ask you questions about your trading?,Yes
